代码,行业,最新价,流通市值_亿美元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
ITRI,Technology,97.53,41.95,16.262242,31.32,142.0,9.65,nan,,,,17.54,34.08,405952000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ITUB,Financial Services,7.5,443.93,9.253399,21.88,9.6,6.61,15.38,,,,21.93,18.38,34466000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SQM,Basic Materials,78.63,116.37,16.179179,19.77,98.0,-24.68,-46.8,,,,10.33,32.6,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SRE,Utilities,84.31,549.04,24.355212,16.56,101.04,-1.73,-4.95,,,,5.81,31.59,4565000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STZ,Consumer Defensive,130.69,206.49,12.446667,22.49,168.6,-1.12,nan,,,,20.87,51.15,2669000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LHX,Industrials,262.82,486.22,26.555796,30.7,379.23,8.62,14.78,,,,8.18,26.98,3106000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LIF,Technology,43.49,30.78,25.284884,61.36,112.54,28.95,nan,,,,27.51,32.34,88630000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LOGI,Technology,97.96,140.08,17.986077,24.45,129.66,2.17,24.95,,,,32.16,2.29,1037207000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LOPE,Consumer Defensive,151.19,38.53,18.308378,32.21,223.04,6.67,5.39,,,,28.94,10.82,273491000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LOW,Consumer Cyclical,208.05,1163.45,17.556962,29.01,293.06,-3.85,1.11,,,,-67.1,82.52,9864000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LRN,Consumer Defensive,86.84,34.93,12.162465,47.98,166.93,11.08,38.66,,,,20.72,22.42,433814000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LUV,Industrials,39.64,191.61,24.830574,28.07,55.11,5.63,-6.47,,,,5.53,20.58,1842000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
M,Consumer Cyclical,22.01,54.33,9.048457,17.22,26.59,-3.85,-17.56,,,,13.21,32.05,1430000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MAT,Consumer Cyclical,15.14,34.97,10.821088,32.65,22.48,-0.54,0.31,,,,17.8,40.41,593255000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MKC,Consumer Defensive,55.33,148.48,9.206079,23.59,72.41,2.51,5.0,,,,13.76,31.54,962200000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MKC.V,,54.8609,145.21,9.128028,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MKL,Financial Services,1818.69,218.14,10.037474,17.62,2207.59,11.4,nan,,,,11.33,6.25,2761256000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MKTX,Financial Services,162.72,48.1,19.255456,16.97,195.97,5.62,-0.48,,,,21.53,14.73,382139000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PYPL,Financial Services,53.66,457.72,10.115342,32.26,79.215,6.43,29.33,,,,25.83,12.46,6416000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RCL,Consumer Cyclical,279.41,693.64,17.220906,22.98,362.79,26.59,nan,,,,42.52,52.94,6465000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RDY,Healthcare,12.18,73.08,28.993235,22.27,15.67,10.96,-1.67,,,,11.36,13.35,56755000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RH,Consumer Cyclical,149.49,20.53,28.292668,41.83,257.0,-1.42,-38.2,,,,205.92,82.08,452241000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RPM,Basic Materials,106.65,134.37,20.64858,17.01,128.51,2.71,11.38,,,,19.97,34.45,898708000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RRR,Consumer Cyclical,56.97,30.31,20.051514,17.42,68.99,6.53,-2.91,,,,90.27,82.61,609513000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SAP,Technology,221.54,2281.86,29.037963,21.26,281.37,7.63,46.36,,,,16.06,10.63,9156000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SARO,Industrials,25.01,56.02,25.789487,27.47,34.48,13.46,nan,,,,10.4,37.35,316705000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SEZL,Financial Services,124.12,21.05,27.294046,36.58,195.71,53.06,nan,,,,78.4,35.18,209907000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SFM,Consumer Defensive,81.46,75.35,15.690393,42.33,141.24,11.2,26.1,,,,37.32,46.73,715998000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IESC,Industrials,309.8,56.4,27.523211,24.12,408.255,15.88,106.47,,,,34.61,5.52,286096000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KMB,Consumer Defensive,109.55,362.08,18.693324,16.71,131.53,-6.58,1.48,,,,134.55,42.67,2777000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KNF,Basic Materials,64.24,36.15,26.131827,33.28,96.28,7.47,10.56,,,,9.57,33.37,278475000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KRC,Real Estate,36.21,41.62,25.29875,19.59,45.03,0.47,5.88,,,,5.09,43.22,566313000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KT,Communication Services,19.63,82.84,11.322873,20.14,24.58,3.29,10.89,,,,9.76,25.05,4941733000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LAD,Consumer Cyclical,370.36,71.05,12.324482,15.73,439.49,10.11,-13.15,,,,12.41,61.67,356700000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LAZ,Financial Services,43.64,42.15,21.493514,25.72,58.75,3.67,-12.83,,,,27.11,43.99,519325000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LBRT,Energy,19.02,30.31,25.687776,44.83,34.478,-1.16,-28.21,,,,7.11,17.38,609598000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LCII,Consumer Cyclical,102.96,24.0,11.930475,35.51,159.66,-7.49,-21.89,,,,13.83,38.9,330976000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LDOS,Technology,140.66,175.82,13.133951,31.64,205.77,6.06,28.34,,,,29.45,38.8,1750000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LEA,Consumer Cyclical,124.02,60.94,11.625751,17.5,150.33,3.64,10.05,,,,8.68,19.62,1088800000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LEN,Consumer Cyclical,86.33,176.11,13.447529,40.15,144.24,0.51,-23.35,,,,9.46,17.06,216812000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LEN.B,,84.95,188.59,13.232567,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LII,Industrials,393.39,121.77,17.44301,33.01,587.27,3.26,17.47,,,,69.28,43.38,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LKQ,Consumer Cyclical,25.53,64.34,14.284803,31.24,37.13,2.18,-19.16,,,,9.29,33.43,1063000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DAL,Industrials,80.07,522.86,13.284699,16.31,95.68,7.8,56.01,,,,24.0,24.93,8342000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DAVE,Technology,378.55,38.63,24.263794,17.39,458.25,39.34,nan,,,,55.53,15.43,290023000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DDS,Consumer Cyclical,620.29,45.46,14.20018,16.4,741.98,-2.11,-13.85,,,,32.05,15.91,717008000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DHI,Consumer Cyclical,147.39,368.78,14.022038,20.14,184.55,0.76,-15.09,,,,14.82,17.0,3420900000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DKS,Consumer Cyclical,135.09,82.35,14.445505,44.72,244.38,11.65,-6.63,,,,15.33,44.49,1537343000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DLB,Industrials,61.5,36.13,26.187095,16.64,73.78,2.47,11.48,,,,9.72,1.2,472198000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DORM,Consumer Cyclical,129.35,34.81,17.973755,22.49,166.89,7.11,18.88,,,,13.82,21.52,113634000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DOV,Industrials,198.68,265.67,23.903867,16.36,237.54,1.04,0.89,,,,14.77,26.63,1333575000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DOX,Technology,62.91,65.43,14.894136,26.97,86.14,-0.32,0.91,,,,16.47,13.22,749096000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DPZ,Consumer Cyclical,350.0,105.79,19.822234,25.37,469.0,2.88,9.98,,,,-15.42,294.11,792062000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DRVN,Consumer Cyclical,12.47,20.08,12.511576,36.83,19.74,-2.88,48.05,,,,18.27,63.97,330543000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DTM,Energy,129.53,130.98,28.404736,15.27,152.88,10.55,6.03,,,,9.31,33.45,867000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DUOL,Technology,146.98,57.44,17.525319,58.36,353.0,41.08,nan,,,,30.74,4.71,387823000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DVA,Healthcare,180.68,58.96,14.895301,27.0,247.49,5.53,10.04,,,,-114.7,73.65,1886500000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DY,Industrials,294.34,72.18,26.777725,48.04,566.47,13.35,25.51,,,,15.12,50.04,642503000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SLGN,Consumer Cyclical,42.1,36.91,16.517732,15.04,49.55,0.37,-5.42,,,,12.68,46.26,729841000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TFPM,Basic Materials,34.0,23.45,17.0,18.47,41.7,36.78,63.33,,,,11.73,0.07,312832000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
THO,Consumer Cyclical,77.02,38.18,15.591093,37.3,122.83,-16.26,-38.98,,,,6.03,13.06,577923000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TIMB,Communication Services,17.65,84.37,10.184651,37.46,28.22,7.34,37.17,,,,17.98,29.05,13440069000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TJX,Consumer Cyclical,135.12,1492.68,25.022222,20.52,170.0,6.53,16.24,,,,53.92,37.71,6874000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TLK,Communication Services,14.58,67.36,14.364914,38.01,23.52,-0.13,-5.52,,,,13.44,26.2,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TM,Consumer Cyclical,194.48,2123.71,9.048766,21.86,248.9,10.91,16.22,,,,9.64,40.94,5472920000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TMDX,Healthcare,88.43,29.43,22.013152,43.31,156.0,86.42,nan,,,,40.22,48.6,192840000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TME,Communication Services,8.56,47.08,10.156127,67.94,26.7,5.1,44.33,,,,13.77,3.72,10231000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TMUS,Communication Services,181.37,881.46,19.012818,29.88,258.66,3.53,61.9,,,,18.57,55.77,27950000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TPR,Consumer Cyclical,125.49,248.28,17.261348,23.85,164.8,1.6,-40.19,,,,21.36,59.25,1216600000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TREX,Industrials,45.77,43.65,27.161964,30.71,66.06,2.02,1.03,,,,18.41,12.89,358113000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRI,Industrials,106.225,132.24,28.086991,40.99,180.0,4.1,3.93,,,,12.61,13.22,2651000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GSK,Healthcare,50.82,985.91,16.251333,17.63,61.7,3.66,-27.43,,,,34.9,28.99,7741000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IXC,,57.1,27.92,20.368553,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IYY,,187.4896,30.56,14.62249,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
JAZZ,,244.54,153.31,16.715857,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
JCI,,139.59,843.49,24.119072,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
JD,,28.74,339.13,19.797438,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
JEF,,53.09,74.33,14.924547,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
JLL,,378.01,170.12,18.079337,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
JNK,,95.97,68.59,12.873928,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
JPC,,7.38,27.61,8.682353,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
JPM,,357.62,9447.44,15.301058,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KEX,,139.06,72.97,21.371038,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KEY,,21.91,234.88,12.812865,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KFY,,86.28,43.58,16.528736,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KGC,,31.27,368.99,11.889734,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KIM,,23.78,157.27,27.89011,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KNTK,,53.81,33.86,19.651251,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OVV,,64.59,177.18,18.680139,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OXY,,59.1,588.64,9.071236,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OZK,,49.4,50.55,8.148186,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PAAS,,52.87,219.41,15.740975,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PAC,,207.56,78.94,19.45177,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PAG,,217.01,38.23,15.772649,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PAGP,,27.97,53.7,10.02509,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PATK,,83.47,25.62,19.862961,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PAYC,,238.53,89.6,25.511492,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PAYX,,127.04,405.16,25.97955,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PB,,72.3,78.81,12.534987,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PBA,,48.01,278.53,24.006692,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PBH,,52.47,24.5,14.676032,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PBI,,17.21,22.85,14.101841,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PCAR,,125.34,645.23,26.385935,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PCG,,16.6,363.85,11.956312,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PDD,,85.69,654.67,9.349694,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PEG,,73.19,364.07,18.203357,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PEGA,,36.17,31.08,20.12882,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PEP,,141.07,1926.12,18.486439,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PFG,,111.41,236.31,15.839364,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PFS,,23.51,29.65,9.808773,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PFSI,,73.38,21.69,10.056864,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PHG,,26.72,254.11,20.467348,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PHIN,,68.65,23.8,19.73751,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PHM,,128.55,239.1,13.11102,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PKX,,60.25,174.12,20.946315,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PLMR,,131.63,33.71,17.683643,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PLNT,,53.33,37.32,18.144714,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PNC,,242.22,960.4,13.321926,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PNFP,,101.09,146.71,13.924242,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PNR,,61.67,97.52,15.494048,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PNW,,97.64,117.95,18.891025,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRK,,198.12,32.74,17.698247,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FTS,,54.66,277.99,22.824253,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FUL,,56.35,30.13,16.712221,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HMN,,51.35,20.39,11.994144,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HMY,,20.23,110.04,13.01209,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HRB,,52.48,59.3,9.257565,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HSBC,,103.53,3523.02,14.79,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HSIC,,89.52,84.49,26.091944,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HST,,22.28,150.16,14.977728,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HSY,,179.05,259.62,24.469732,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HTGC,,17.48,30.42,8.67595,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HTHT,,47.82,88.95,20.72962,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HTLF,,64.67,27.25,17.063329,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HUBB,,459.66,242.89,27.149036,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HUBG,,39.61,22.33,22.770165,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HYG,,79.74,165.22,9.20982,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IAG,,20.59,112.74,10.406211,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IAU,,83.82,657.32,8.332008,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IBM,,235.59,2199.98,20.829235,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IBN,,29.88,1067.31,18.262384,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IBOC,,70.93,40.14,10.682174,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IBP,,245.56,56.12,26.430464,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ICE,,162.33,905.77,22.916912,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ICL,,5.6,40.49,23.696783,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IGIB,,52.21,186.94,14.731484,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
